dvd_num,title,location,book case,shelf,display type
green-900,TIN TIN  DISC FIVE,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-901,BUDGIE THE LITTLE HELICOPTER “PIPPA ARRIVES”,LOUNGEROOM,1,1,ALPHABETICAL
green-902,BOO! COUNTRY ADVENTURES,,,,
green-903,THE ADVENTURES OF THE LITTLE KOALA,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-904,ANIMAL CRACKERS,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-905,BABY HUEY SHOW,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-906,THE BASKERVILLES,GARAGE,TUB 7,,NUMERICAL
green-907,BANGERS AND MASH,GARAGE,TUB 7,,NUMERICAL
green-908,BILLY THE CAT,GARAGE,TUB 7,,NUMERICAL
green-909,BIRDZ,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-910,BRAMBLY HEDGE,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-911,DETENTION,LOUNGEROOM,1,1,ALPHABETICAL
green-912,DOUG,LOUNGEROOM,1,1,ALPHABETICAL
green-913,ECKHART,GARAGE,TUB 7,,NUMERICAL
green-914,EXTREME GHOSTBUSTERS,LOUNGEROOM,1,2,ALPHABETICAL
green-915,THE FANTASTIC VOYAGES OF SINBAD THE SAILOR,LOUNGEROOM,1,2,ALPHABETICAL
green-916,GREATEST ADVENTURES STORIES FROM THE BIBLE,LOUNGEROOM,1,2,ALPHABETICAL
green-917,HAIRY MACLARY,GARAGE,TUB 7,,NUMERICAL
green-918,HILLTOP HOSPITAL,GARAGE,TUB 7,,NUMERICAL
green-919,IN THE BEGINNING,GARAGE,TUB 8,,NUMERICAL
green-920,JUMANJI,LOUNGEROOM,1,3,ALPHABETICAL
green-921,KIPPER,LOUNGEROOM,1,3,ALPHABETICAL
green-922,LI’L ELVIS,GARAGE,TUB 8,,NUMERICAL
green-923,MOPATOP’S SHOP VOLUME 1 DISC 1,GARAGE,TUB 8,,NUMERICAL
green-924,MOPATOP’S SHOP VOLUME 1 DISC 2,GARAGE,TUB 8,,NUMERICAL
green-925,MOPATOP’S SHOP VOLUME 1 DISC 3,GARAGE,TUB 8,,NUMERICAL
green-926,THE NEW WOODY WOODPECKER SHOW,LOUNGEROOM,1,4,ALPHABETICAL
green-927,THE NEW ADVENTURES OF ZORRO,LOUNGEROOM,1,4,ALPHABETICAL
green-928,PB AND J OTTER,LOUNGEROOM,1,4,ALPHABETICAL
green-929,POWERTEAM,LOUNGEROOM,1,4,ALPHABETICAL
green-930,RECESS,LOUNGEROOM,1,4,ALPHABETICAL
green-931,ROAD ROVERS,LOUNGEROOM,1,4,ALPHABETICAL
green-932,BUDGIE THE LITTLE HELICOPTER,LOUNGEROOM,1,1,ALPHABETICAL
green-933,ETHELBERT THE TIGER,GARAGE,TUB 8,,NUMERICAL
green-934,THE HUNCHBACK OF NOTRE DAME,BEDROOM,4,2,CATEGORIES
green-935,BALTO,GARAGE,TUB 8,,NUMERICAL
green-936,BALTO WOLF QUEST,GARAGE,TUB 8,,NUMERICAL
green-937,BALTO WINGS OF CHANGE,GARAGE,TUB 8,,NUMERICAL
green-938,BROTHER BEAR,BEDROOM,4,1,CATEGORIES
green-939,SABAN’S ADVENTURES OF OLIVER TWIST,LOUNGEROOM,2,1,ALPHABETICAL
green-940,SABAN’S ADVENTURES OF THE LITTLE MERMAID,LOUNGEROOM,2,1,ALPHABETICAL
green-941,SABAN’S AROUND THE WORLD IN 80 DREAMS,LOUNGEROOM,2,1,ALPHABETICAL
green-942,SABAN’S GULLIVER’S TRAVELS,LOUNGEROOM,2,1,ALPHABETICAL
green-943,THE SAVAGE DRAGON,LOUNGEROOM,2,1,ALPHABETICAL
green-944,STOP THE SMOGGIES,LOUNGEROOM,2,1,ALPHABETICAL
green-945,TARZAN LORD OF THE JUNGLE,GARAGE,TUB 8,,NUMERICAL
green-946,TEEN WOLF,LOUNGEROOM,2,1,ALPHABETICAL
green-947,THE TERRIBLE THUNDERLIZARDS,LOUNGEROOM,2,1,ALPHABETICAL
green-948,THOMAS THE TANK ENGINE AND FRIENDS,LOUNGEROOM,2,1,ALPHABETICAL
green-949,THUNDERCATS,LOUNGEROOM,2,1,ALPHABETICAL
green-950,TIMBUCTOO,LOUNGEROOM,2,2,ALPHABETICAL
green-951,TOONSYLVANIA,LOUNGEROOM,2,2,ALPHABETICAL
green-952,TRANSYLVANIA PET SHOP,LOUNGEROOM,2,2,ALPHABETICAL
green-953,TUTENSTEIN,GARAGE,TUB 8,,NUMERICAL
green-954,VICTOR AND HUGO,LOUNGEROOM,2,2,ALPHABETICAL
green-955,VISIONARIES KNIGHTS OF THE MAGICAL LIGHT,LOUNGEROOM,2,2,ALPHABETICAL
green-956,VOLTRON,LOUNGEROOM,2,2,ALPHABETICAL
green-957,VYTOR THE STARFIRE CHAMPION,LOUNGEROOM,2,2,ALPHABETICAL
green-958,WATERSHIP DOWN,LOUNGEROOM,2,2,ALPHABETICAL
green-959,WALTER MELON,LOUNGEROOM,2,2,ALPHABETICAL
green-960,WEB WOMAN,GARAGE,TUB 8,,NUMERICAL
green-961,WHERE’S WALLY,LOUNGEROOM,2,2,ALPHABETICAL
green-962,WILD C.A.T.S,LOUNGEROOM,2,2,ALPHABETICAL
green-963,WILD WEST COWBOYS OF MOO MESA,LOUNGEROOM,2,2,ALPHABETICAL
green-964,WUZZLES,LOUNGEROOM,2,2,ALPHABETICAL
green-965,YOUNG ROBIN HOOD,LOUNGEROOM,2,2,ALPHABETICAL
green-966,ZOT THE DOG,GARAGE,TUB 8,,NUMERICAL
green-967,64 ZOO LANE,GARAGE,TUB 8,,NUMERICAL
green-968,ACTION MAN,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-969,ACE VENTURA PET DETECTIVE,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-970,THE ADDAMS FAMILY,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-971,AEON FLUX,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-972,BACK TO THE FUTURE,GARAGE,TUB 8,,NUMERICAL
green-973,BATTLETOADS,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-974,BATTLETECH,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-975,BILL AND TED'S EXCELLENT ADVENTURES,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-976,BIONIC SIX,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-977,BLAZING DRAGONS,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-978,BLINKY BILL,GARAGE,TUB 8,,NUMERICAL
green-979,BUTTON MOON,LOUNGEROOM,1,1,ALPHABETICAL
green-980,A BUNCH OF MUNSCH,LOUNGEROOM,1,1,ALPHABETICAL
green-981,CARE BEARS,LOUNGEROOM,1,1,ALPHABETICAL
green-982,CARE BEARS FAMILY,LOUNGEROOM,1,1,ALPHABETICAL
green-983,CAMP CANDY,LOUNGEROOM,1,1,ALPHABETICAL
green-984,DRAK PACK,LOUNGEROOM,1,1,ALPHABETICAL
green-985,THE DUKES,LOUNGEROOM,1,1,ALPHABETICAL
green-986,DUNGEONS AND DRAGONS,LOUNGEROOM,1,2,ALPHABETICAL
green-987,EUREEKA'S CASTLE,LOUNGEROOM,1,2,ALPHABETICAL
green-988,EWOK'S,LOUNGEROOM,1,2,ALPHABETICAL
green-989,THE FUNKY PHANTOM,LOUNGEROOM,1,2,ALPHABETICAL
green-990,GARBAGE PAIL KIDS,LOUNGEROOM,1,2,ALPHABETICAL
green-991,THE GARY COLEMAN SHOW,LOUNGEROOM,1,2,ALPHABETICAL
green-992,GOLDIE GOLD AND ACTION JACK,LOUNGEROOM,1,2,ALPHABETICAL
green-993,UNDERDOG VOL 1.2,GARAGE,TUB 8,,NUMERICAL
green-994,"THE LOONEY, LOONEY, LOONEY BUGS BUNNY MOVIE",GARAGE,TUB 8,,NUMERICAL
green-995,PLANKTON THE MOVIE,GARAGE,TUB 8,,NUMERICAL
green-996,DOT AND THE BUNNY,GARAGE,TUB 8,,NUMERICAL
green-997,THE LITTLE MERMAID,GARAGE,TUB 8,,NUMERICAL
green-998,HENRY'S CAT,LOUNGEROOM,1,2,ALPHABETICAL
green-999,HUXLEY PIG,LOUNGEROOM,1,3,ALPHABETICAL
pink-1,INCH HIGH PRIVATE EYE,GARAGE,TUB 9,,NUMERICAL
pink-2,JAMES BOND JR,LOUNGEROOM,1,3,ALPHABETICAL
pink-3,JAMES THE CAT,GARAGE,TUB 9,,NUMERICAL
pink-4,JOSIE AND THE PUSSYCATS,GARAGE,TUB 9,,NUMERICAL
pink-5,KISSYFUR,LOUNGEROOM,1,3,ALPHABETICAL
pink-6,KITU AND WOOFL,GARAGE,TUB 9,,NUMERICAL
pink-7,LAMB CHOP'S PLAY ALONG,LOUNGEROOM,1,3,ALPHABETICAL
pink-8,LAVERNE AND SHIRLEY,LOUNGEROOM,1,3,ALPHABETICAL
pink-9,THE WIND IN THE WILLOWS VOLUME 1,LOUNGEROOM,2,2,ALPHABETICAL
pink-10,THE WIND IN THE WILLOWS VOLUME 2,LOUNGEROOM,2,2,ALPHABETICAL
pink-11,LIFE WITH LOUIE,LOUNGEROOM,1,3,ALPHABETICAL
pink-12,LITTLE BILL,LOUNGEROOM,1,3,ALPHABETICAL
pink-13,LITTLE CLOWNS OF HAPPYTOWN,LOUNGEROOM,1,3,ALPHABETICAL
pink-14,LITTLE DRACULA,LOUNGEROOM,1,3,ALPHABETICAL
pink-15,LITTLE SHOP,LOUNGEROOM,1,3,ALPHABETICAL
pink-16,LITTLEST PET SHOP,LOUNGEROOM,1,3,ALPHABETICAL
pink-17,MONCHHICHIS,LOUNGEROOM,1,3,ALPHABETICAL
pink-18,THE MYSTERIOUS CITIES OF GOLD,LOUNGEROOM,1,3,ALPHABETICAL
pink-19,MYTHIC WARRIORS GUARDIANS OF THE LEGEND,LOUNGEROOM,1,3,ALPHABETICAL
pink-20,NELLIE THE ELEPHANT,LOUNGEROOM,1,4,ALPHABETICAL
pink-21,MOLLY MOO COW,GARAGE,TUB 9,,NUMERICAL
pink-22,BANANAS IN PYJAMAS PARTY PACK,GARAGE,TUB 9,,NUMERICAL
pink-23,CARTOON COLLECTION,GARAGE,TUB 9,,NUMERICAL
pink-24,THE NEW ARCHIES,LOUNGEROOM,1,4,ALPHABETICAL
pink-25,OX TALES,LOUNGEROOM,1,4,ALPHABETICAL
pink-26,PANDAMONIUM,LOUNGEROOM,1,4,ALPHABETICAL
pink-27,PINK PANTHER AND SONS,LOUNGEROOM,1,4,ALPHABETICAL
pink-28,THE POWEROUFF GIRLS,LOUNGEROOM,1,4,ALPHABETICAL
pink-29,GOING NUTS WITH MACADAMIA,BEDROOM,2,5,NUMERICAL
pink-30,THE SECRET OF NIMH,BEDROOM,2,5,NUMERICAL
pink-31,THE JUNGLE BOOK VOLUME 1,BEDROOM,2,5,NUMERICAL
pink-32,THE JUNGLE BOOK VOLUME 2,BEDROOM,2,5,NUMERICAL
pink-33,RAYMAN,LOUNGEROOM,1,4,ALPHABETICAL
pink-34,ROBOTECH,LOUNGEROOM,1,4,ALPHABETICAL
pink-35,ROCKY AND THE DODOS,LOUNGEROOM,1,4,ALPHABETICAL
pink-36,ROSIE AND JIM,LOUNGEROOM,1,4,ALPHABETICAL
pink-37,ROUND THE TWIST,LOUNGEROOM,1,4,ALPHABETICAL
pink-38,LOONEY TUNES BEST OF BUGS BUNNY,BEDROOM,2,5,NUMERICAL
pink-39,LOONEY TUNES BEST OF DAFFY AND PORKY,BEDROOM,2,5,NUMERICAL
pink-40,LOONEY TUNES ALL STARS VOL 1,BEDROOM,2,5,NUMERICAL
pink-41,LOONEY TUNES ALL STARS VOL 2,BEDROOM,2,5,NUMERICAL
pink-42,LOONEY TUNES BUGS BUNNY MASTERPIECES,BEDROOM,2,5,NUMERICAL
pink-43,LOONEY TUNES ROAD RUNNER AND FRIENDS,BEDROOM,2,5,NUMERICAL
pink-44,LOONEY TUNES TWEETY AND SYLVESTER,BEDROOM,2,5,NUMERICAL
pink-45,LOONEY TUNES ALL STARS VOL 3,BEDROOM,2,5,NUMERICAL
pink-46,LOONEY TUNES DISC 1,BEDROOM,2,5,NUMERICAL
pink-47,LOONEY TUNES DISC 2,BEDROOM,2,5,NUMERICAL
pink-48,LOONEY TUNES DISC 3,BEDROOM,2,5,NUMERICAL
pink-49,LOONEY TUNES DISC 4,BEDROOM,2,5,NUMERICAL
pink-50,LOONEY TUNES DISC 1,BEDROOM,2,5,NUMERICAL
pink-51,LOONEY TUNES DISC 2,BEDROOM,2,5,NUMERICAL
pink-52,LOONEY TUNES DISC 3,BEDROOM,2,5,NUMERICAL
pink-53,LOONEY TUNES DISC 4,BEDROOM,2,5,NUMERICAL
pink-54,LOONEY TUNES DISC 1,BEDROOM,2,6,NUMERICAL
pink-55,LOONEY TUNES DISC 2,BEDROOM,2,6,NUMERICAL
pink-56,LOONEY TUNES DISC 3,BEDROOM,2,6,NUMERICAL
pink-57,LOONEY TUNES DISC 4,BEDROOM,2,6,NUMERICAL
pink-58,LOONEY TUNES DISC 1,BEDROOM,2,6,NUMERICAL
pink-59,LOONEY TUNES DISC 2,BEDROOM,2,6,NUMERICAL
pink-60,LOONEY TUNES DISC 3,BEDROOM,2,6,NUMERICAL
pink-61,LOONEY TUNES DISC 4,BEDROOM,2,6,NUMERICAL
pink-62,THREE MUSKETERS/SINBAD,BEDROOM,2,6,NUMERICAL
pink-63,MIGHTY PUPS SUPER PAWS,BEDROOM,2,6,NUMERICAL
pink-64,THE BOY AND THE HERON,BEDROOM,2,6,NUMERICAL
pink-65,MIGRATION,BEDROOM,2,6,NUMERICAL
pink-66,SPEED RACER,LOUNGEROOM,2,1,ALPHABETICAL
pink-67,SPARTAKUS AND THE SUN BENEATH THE SEA,LOUNGEROOM,2,1,ALPHABETICAL
pink-68,SPIRAL ZONE,LOUNGEROOM,2,1,ALPHABETICAL
pink-69, STAR WARS DROIDS,LOUNGEROOM,2,1,ALPHABETICAL
pink-70,TABALUGA WHALE,LOUNGEROOM,2,1,ALPHABETICAL
pink-71,NATIONAL GEOGRAPHIC REALLY WILD ANIMALS DEEP SEA DIVE,GARAGE,TUB 9,,NUMERICAL
pink-72,LOONEY TUNES THE ESSENTIAL BUGS BUNNY DISC 1,GARAGE,TUB 9,,NUMERICAL
pink-73,LOONEY TUNES THE ESSENTIAL BUGS BUNNY DISC 2,GARAGE,TUB 9,,NUMERICAL
pink-74,TRANAFORMERS,LOUNGEROOM,2,2,ALPHABETICAL
pink-75,TURBO TEEN,LOUNGEROOM,2,2,ALPHABETICAL
pink-76,WELCOME TO POOH CORNER,LOUNGEROOM,2,2,ALPHABETICAL
pink-77,101 DALMATIANS,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
pink-78,ANATOLE,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
pink-79,QUACK PACK,LOUNGEROOM,1,4,ALPHABETICAL
pink-80,REDWALL,LOUNGEROOM,1,4,ALPHABETICAL
pink-81,SERENDPITY THE PINK DRAGON,LOUNGEROOM,2,1,ALPHABETICAL
pink-82,WILDFIRE,LOUNGEROOM,2,2,ALPHABETICAL
pink-83,YOGI'S TREASURE HUNT,LOUNGEROOM,2,2,ALPHABETICAL
